isbuyer,buy_freq,visit_freq,buy_interval,sv_interval,expected_time_buy,expected_time_visit,last_buy,last_visit,multiple_buy,multiple_visit,uniq_urls,num_checkins,y_pre_4_ensemble,y_proba_4_ensemble_for_0,y_proba_4_ensemble_for_1,stacking_cluster_pred,stacking_cluster_proba_for_0,stacking_cluster_proba_for_1,stacking_rus_pred,stacking_rus_proba_for_0,stacking_rus_proba_for_1
0,,1,0.0,0.0,0.0,0.0,153,153,0,0,37,370,0,0.7622500000000001,0.23775000000000002,0,0.6663407920713365,0.3336592079286635,0,0.6727320005306399,0.3272679994693602
0,,1,0.0,0.0,0.0,0.0,56,56,0,0,136,1707,0,0.96475,0.035250000000000004,0,0.7749425701671421,0.2250574298328579,0,0.7818258055444591,0.21817419445554087
0,,1,0.0,0.0,0.0,0.0,72,72,0,0,21,37,0,0.68275,0.31725000000000003,0,0.6097168839619274,0.3902831160380726,0,0.6766225926907636,0.3233774073092363
0,,1,0.0,0.0,0.0,0.0,71,71,0,0,50,344,0,0.9804999999999999,0.0195,0,0.7839495031475197,0.21605049685248037,0,0.7862953284694543,0.21370467153054573
0,,1,0.0,0.0,0.0,0.0,135,135,0,0,154,508,0,0.9262499999999999,0.07375000000000001,0,0.7538116807543692,0.24618831924563075,0,0.7660848296875922,0.23391517031240777
0,,1,0.0,0.0,0.0,0.0,19,19,0,0,61,278,0,0.546,0.45399999999999996,0,0.5266952847586137,0.47330471524138623,0,0.5856127747963525,0.41438722520364746
0,,1,0.0,0.0,0.0,0.0,13,13,0,0,7,33,0,0.529,0.47100000000000003,0,0.4567825945798486,0.5432174054201514,0,0.628015890691783,0.371984109308217
0,,4,0.0,45.66667,0.0,-6.979896000000001,41,41,0,1,194,1118,0,0.554,0.446,0,0.5413540194829847,0.4586459805170154,0,0.5913841292520237,0.4086158707479764
0,,1,0.0,0.0,0.0,0.0,154,154,0,0,52,243,0,0.711,0.289,0,0.6383764573872608,0.3616235426127392,0,0.6456974657737486,0.3543025342262513
0,,2,0.0,1.708333,0.0,0.5559708000000001,0,0,0,1,3,49,0,0.15775,0.8422499999999999,1,0.2926187468231658,0.7073812531768342,0,0.3531828000575351,0.6468171999424649
0,,1,0.0,0.0,0.0,0.0,4,4,0,0,2,79,0,0.3225,0.6775,0,0.3657751791212407,0.6342248208787593,0,0.46457066162429794,0.5354293383757021
0,,3,0.0,0.375,0.0,-7.7408,7,7,0,1,16,66,0,0.38975000000000004,0.61025,0,0.3978383965312564,0.6021616034687436,0,0.5166877302129911,0.483312269787009
0,,1,0.0,0.0,0.0,0.0,66,66,0,0,5,28,0,0.524,0.476,0,0.450296673901287,0.549703326098713,0,0.6293251055267929,0.3706748944732071
0,,1,0.0,0.0,0.0,0.0,10,10,0,0,1,12,0,0.56475,0.43525,0,0.49088923219106606,0.5091107678089339,0,0.6468817691344234,0.3531182308655766
1,1.0,1,0.0,0.0,0.0,0.0,3,3,0,0,11,38,1,0.087,0.913,1,0.27812080154981833,0.7218791984501817,1,0.2910700312026562,0.7089299687973438
0,,1,0.0,0.0,0.0,0.0,33,33,0,0,9,40,0,0.42174999999999996,0.57825,0,0.40523933707279725,0.5947606629272028,0,0.552333288605089,0.447666711394911
0,,1,0.0,0.0,0.0,0.0,139,139,0,0,21,168,0,0.7207499999999999,0.27925,0,0.6419824424848544,0.35801755751514563,0,0.6699665845793175,0.3300334154206825
0,,1,0.0,0.0,0.0,0.0,84,84,0,0,48,293,0,0.8665,0.1335,0,0.7188862293465841,0.28111377065341586,0,0.7412757591150165,0.2587242408849834
0,,2,0.0,0.041666699999999994,0.0,-140.093,140,140,0,1,106,432,0,0.82,0.18000000000000002,0,0.7059313697845264,0.2940686302154736,0,0.7184945481800169,0.2815054518199831
0,,2,0.0,5.0,0.0,0.8901167,1,1,0,1,37,76,1,0.03375,0.96625,1,0.25610351970421197,0.743896480295788,1,0.2648345234502505,0.7351654765497495
0,,1,0.0,0.0,0.0,0.0,51,51,0,0,30,135,0,0.6679999999999999,0.332,0,0.6160834394976905,0.3839165605023095,0,0.6548198691434481,0.3451801308565518
0,,1,0.0,0.0,0.0,0.0,67,67,0,0,100,447,0,0.9245000000000001,0.07550000000000001,0,0.7583020464054215,0.24169795359457846,0,0.7634599183606774,0.23654008163932258
0,,1,0.0,0.0,0.0,0.0,48,48,0,0,115,890,0,0.964,0.036000000000000004,0,0.7732984187387187,0.2267015812612813,0,0.7815281692102508,0.21847183078974922
0,,1,0.0,0.0,0.0,0.0,21,21,0,0,21,9,0,0.5442500000000001,0.45575,0,0.471184618155302,0.528815381844698,0,0.633931030767911,0.366068969232089
0,,1,0.0,0.0,0.0,0.0,143,143,0,0,110,904,0,0.9145,0.08549999999999999,0,0.7515053872915829,0.2484946127084171,0,0.762109314868827,0.23789068513117295
0,,1,0.0,0.0,0.0,0.0,6,6,0,0,167,1390,0,0.60425,0.39575000000000005,0,0.5830553763214492,0.4169446236785508,0,0.6049125202898318,0.39508747971016817
0,,4,0.0,47.875,0.0,11.67414,24,24,0,1,184,3440,0,0.55625,0.44375,0,0.5329869729088679,0.46701302709113207,0,0.5979974438389466,0.40200255616105346
0,,1,0.0,0.0,0.0,0.0,33,33,0,0,13,84,0,0.41874999999999996,0.5812499999999999,0,0.4160051699552194,0.5839948300447806,0,0.534299104276569,0.465700895723431
0,,1,0.0,0.0,0.0,0.0,17,17,0,0,159,522,0,0.8895,0.1105,0,0.7509306645169412,0.24906933548305873,0,0.7447874984865642,0.2552125015134358
0,,1,0.0,0.0,0.0,0.0,134,134,0,0,180,591,0,0.7655,0.23450000000000001,0,0.6411166537198936,0.35888334628010643,0,0.7232557169654255,0.2767442830345746
0,,30,0.0,2.922414,0.0,-3.416621,6,6,0,1,43,198,0,0.29075,0.7092499999999999,0,0.43879764656671627,0.5612023534332837,0,0.3594279466247672,0.6405720533752328
0,,1,0.0,0.0,0.0,0.0,38,38,0,0,40,215,0,0.525,0.475,0,0.5312949832894782,0.4687050167105217,0,0.5379019051530836,0.4620980948469165
0,,1,0.0,0.0,0.0,0.0,55,55,0,0,22,66,0,0.7014999999999999,0.2985,0,0.6079346250492377,0.3920653749507623,0,0.7012673550096482,0.29873264499035185
0,,1,0.0,0.0,0.0,0.0,0,0,0,0,-1,565,0,0.30075,0.6992499999999999,0,0.34405910161215514,0.6559408983878449,0,0.46003106428317475,0.5399689357168252
0,,2,0.0,0.041666699999999994,0.0,-15.30885,15,15,0,1,184,2531,0,0.69825,0.30174999999999996,0,0.6074846666432643,0.3925153333567358,0,0.6858368871467329,0.3141631128532672
0,,3,0.0,1.104167,0.0,-12.24472,12,12,0,1,118,327,0,0.719,0.281,0,0.6431948827506837,0.35680511724931635,0,0.6773455318339516,0.3226544681660484
0,,1,0.0,0.0,0.0,0.0,158,158,0,0,0,407,0,0.64675,0.35325,0,0.5595426613798931,0.440457338620107,0,0.6622618105623674,0.33773818943763256
0,,1,0.0,0.0,0.0,0.0,129,129,0,0,56,173,0,0.85925,0.14075,0,0.7089010273931639,0.29109897260683615,0,0.7551040015072581,0.24489599849274196
0,,1,0.0,0.0,0.0,0.0,77,77,0,0,59,2112,0,0.87,0.13,0,0.7371720129404976,0.2628279870595024,0,0.7386907581194715,0.2613092418805285
0,,2,0.0,1.375,0.0,-61.14866,61,61,0,1,0,220,0,0.58325,0.41675000000000006,0,0.5396785449638295,0.46032145503617056,0,0.6068228051176192,0.39317719488238073
0,,1,0.0,0.0,0.0,0.0,13,13,0,0,70,134,0,0.521,0.479,0,0.5109862519475532,0.48901374805244685,0,0.5756138868406393,0.42438611315936065
0,,3,0.0,19.79167,0.0,-106.0943,119,119,0,1,183,1045,0,0.59375,0.40625,0,0.5683591484471338,0.43164085155286624,0,0.6034424936285308,0.3965575063714692
0,,1,0.0,0.0,0.0,0.0,22,22,0,0,27,159,0,0.39749999999999996,0.6025,0,0.4152650165600704,0.5847349834399296,0,0.5037797394583376,0.4962202605416623
0,,1,0.0,0.0,0.0,0.0,23,23,0,0,10,97,0,0.57375,0.42625,0,0.5393463261296434,0.46065367387035655,0,0.6086688158205488,0.39133118417945123
0,,2,0.0,18.33333,0.0,-104.7612,113,113,0,1,97,348,0,0.6225,0.3775,0,0.5944566639782622,0.4055433360217378,0,0.5925095302856194,0.4074904697143807
0,,4,0.0,11.33333,0.0,8.273008,0,0,0,1,59,151,0,0.12175,0.87825,1,0.28361147314868973,0.7163885268513103,0,0.3272489286383735,0.6727510713616265
1,1.0,6,0.0,11.59167,0.0,-10.426219999999999,20,20,0,1,97,402,0,0.314,0.6859999999999999,0,0.4477849982743226,0.5522150017256774,0,0.3733352585380847,0.6266647414619153
0,,2,0.0,28.58333,0.0,-10.20737,24,24,0,1,174,1408,0,0.5795,0.4205,0,0.5308640762775225,0.4691359237224774,0,0.6111897722555151,0.38881022774448487
0,,1,0.0,0.0,0.0,0.0,0,0,0,0,13,41,0,0.1845,0.8155,0,0.30335063527788353,0.6966493647221165,0,0.38070712896072423,0.6192928710392758
1,1.0,8,0.0,0.5178571,0.0,-5.954733,6,6,0,1,4,62,0,0.13824999999999998,0.86175,0,0.3028877455358312,0.6971122544641688,0,0.31842091593750754,0.6815790840624925
0,,1,0.0,0.0,0.0,0.0,4,4,0,0,5,17,1,0.09575,0.90425,1,0.27847885680155005,0.72152114319845,1,0.2975643700085865,0.7024356299914135
0,,15,0.0,12.92857,0.0,9.751145,2,2,0,1,68,1084,0,0.13325,0.86675,0,0.3206208188349349,0.6793791811650651,0,0.3073783431233009,0.6926216568766991
0,,1,0.0,0.0,0.0,0.0,111,111,0,0,113,223,0,0.9215000000000001,0.07850000000000001,0,0.7577617144504696,0.24223828554953045,0,0.7688094007679174,0.23119059923208263
0,,1,0.0,0.0,0.0,0.0,110,110,0,0,46,241,0,0.9385,0.0615,0,0.7658586829950298,0.23414131700497023,0,0.7728844194889405,0.2271155805110595
0,,1,0.0,0.0,0.0,0.0,6,6,0,0,-1,9,0,0.3345000000000001,0.6655,0,0.3656189704733517,0.6343810295266483,0,0.48118524612262925,0.5188147538773707
0,,1,0.0,0.0,0.0,0.0,36,36,0,0,136,1703,0,0.9545,0.0455,0,0.7707406391282352,0.22925936087176477,0,0.7778310461654154,0.22216895383458457
0,,4,0.0,37.65278,0.0,27.18188,1,1,0,1,149,3321,0,0.11900000000000001,0.881,0,0.31140889030471686,0.6885911096952831,0,0.30541754682139843,0.6945824531786016
0,,1,0.0,0.0,0.0,0.0,77,77,0,0,115,762,0,0.9075,0.09250000000000001,0,0.7567819882348514,0.2432180117651486,0,0.7491748667018855,0.2508251332981145
0,,1,0.0,0.0,0.0,0.0,56,56,0,0,162,1143,0,0.85875,0.14125000000000001,0,0.729135087293328,0.270864912706672,0,0.7301059616905644,0.2698940383094356
0,,1,0.0,0.0,0.0,0.0,55,55,0,0,148,944,0,0.9642499999999999,0.035750000000000004,0,0.7750588734881277,0.22494112651187223,0,0.7801673085047784,0.2198326914952215
0,,1,0.0,0.0,0.0,0.0,1,1,0,0,7,97,0,0.16300000000000003,0.8370000000000001,0,0.3062389776008603,0.6937610223991397,0,0.34130455690696526,0.6586954430930347
0,,1,0.0,0.0,0.0,0.0,6,6,0,0,44,77,0,0.493,0.507,0,0.46300620930114456,0.5369937906988554,0,0.5884359000641118,0.41156409993588816
0,,2,0.0,39.41667,0.0,-26.4481,46,46,0,1,99,270,0,0.8235,0.1765,0,0.7010090363264581,0.2989909636735419,0,0.7318222827307062,0.2681777172692938
0,,1,0.0,0.0,0.0,0.0,141,141,0,0,41,171,0,0.6880000000000001,0.312,0,0.6140445291483321,0.385955470851668,0,0.6578027390019068,0.34219726099809317
0,,1,0.0,0.0,0.0,0.0,52,52,0,0,91,177,0,0.88525,0.11474999999999999,0,0.7304154835292194,0.2695845164707806,0,0.7584379454434386,0.2415620545565614
0,,1,0.0,0.0,0.0,0.0,52,52,0,0,47,17,0,0.68225,0.31775000000000003,0,0.5901774728698008,0.4098225271301992,0,0.6964742132103534,0.3035257867896466
0,,1,0.0,0.0,0.0,0.0,58,58,0,0,26,182,0,0.8849999999999999,0.115,0,0.7438872242016916,0.2561127757983084,0,0.7414888416853194,0.25851115831468063
0,,2,0.0,35.875,0.0,12.808019999999999,5,5,0,1,25,102,0,0.363,0.637,0,0.43272863176120935,0.5672713682387907,0,0.45741574675203345,0.5425842532479666
0,,1,0.0,0.0,0.0,0.0,108,108,0,0,123,209,0,0.8942500000000001,0.10575,0,0.7417719846885202,0.25822801531147976,0,0.7592011488133115,0.24079885118668848
0,,1,0.0,0.0,0.0,0.0,36,36,0,0,155,1273,0,0.92125,0.07875,0,0.7575632156452508,0.2424367843547492,0,0.7603370452944366,0.2396629547055634
0,,1,0.0,0.0,0.0,0.0,130,130,0,0,166,1936,0,0.6835,0.3165,0,0.6343806724800238,0.3656193275199761,0,0.6378463376348571,0.36215366236514285
0,,2,0.0,1.833333,0.0,-44.980259999999994,45,45,0,1,52,113,0,0.58775,0.41224999999999995,0,0.5496751375922957,0.45032486240770425,0,0.6204931276340864,0.3795068723659137
0,,6,0.0,22.39167,0.0,10.87257,7,7,0,1,121,344,0,0.20875,0.79125,0,0.38340313899259204,0.616596861007408,0,0.33378782396716467,0.6662121760328353
0,,2,0.0,10.91667,0.0,-19.74145,25,25,0,1,30,308,0,0.737,0.263,0,0.6549053368776232,0.3450946631223768,0,0.6763235170879889,0.3236764829120111
0,,2,0.0,4.9166669999999995,0.0,-101.305,103,103,0,1,32,168,0,0.31174999999999997,0.68825,0,0.41096911572825623,0.5890308842717438,0,0.3996199297947446,0.6003800702052554
0,,3,0.0,41.14583,0.0,16.15551,11,11,0,1,169,394,0,0.5714999999999999,0.42850000000000005,0,0.5910867481524704,0.40891325184752964,0,0.5498522737171023,0.4501477262828977
0,,2,0.0,1.041667,0.0,-52.85589,53,53,0,1,116,214,0,0.7294999999999999,0.27049999999999996,0,0.6408528451860716,0.3591471548139284,0,0.6818496615315462,0.31815033846845375
0,,1,0.0,0.0,0.0,0.0,92,92,0,0,84,394,0,0.957,0.043,0,0.7667497923728285,0.23325020762717155,0,0.7811050513964797,0.2188949486035203
0,,1,0.0,0.0,0.0,0.0,14,14,0,0,26,94,0,0.5157499999999999,0.48425,0,0.47468151730403796,0.525318482695962,0,0.5921753230679857,0.4078246769320143
0,,1,0.0,0.0,0.0,0.0,98,98,0,0,169,2391,0,0.48125000000000007,0.5187499999999999,0,0.5408719566977293,0.45912804330227075,0,0.4996889427356278,0.5003110572643722
0,,1,0.0,0.0,0.0,0.0,129,129,0,0,0,1817,0,0.74675,0.25325000000000003,0,0.636119406708535,0.36388059329146505,0,0.7152627238826409,0.2847372761173591
0,,1,0.0,0.0,0.0,0.0,39,39,0,0,151,942,0,0.9435,0.0565,0,0.767586593436754,0.23241340656324602,0,0.7692874602617636,0.23071253973823636
0,,1,0.0,0.0,0.0,0.0,106,106,0,0,168,430,0,0.856,0.14400000000000002,0,0.7303905711492387,0.26960942885076133,0,0.7252622701738647,0.27473772982613526
0,,1,0.0,0.0,0.0,0.0,100,100,0,0,177,2713,0,0.489,0.511,0,0.48758744865154824,0.5124125513484518,0,0.552939047468554,0.447060952531446
0,,3,0.0,26.83333,0.0,-51.07782,68,68,0,1,22,107,0,0.64525,0.35475,0,0.6064246753113465,0.3935753246886536,0,0.6383105464147225,0.3616894535852775
0,,1,0.0,0.0,0.0,0.0,141,141,0,0,163,10410,0,0.73575,0.26425000000000004,0,0.7141575538893123,0.28584244611068765,0,0.6223481332432144,0.37765186675678564
0,,1,0.0,0.0,0.0,0.0,29,29,0,0,26,46,0,0.6017499999999999,0.39825,0,0.5167599879276685,0.4832400120723314,0,0.6636463694964141,0.33635363050358585
0,,1,0.0,0.0,0.0,0.0,82,82,0,0,23,112,0,0.6134999999999999,0.3865,0,0.5767049327015307,0.42329506729846933,0,0.6126733761576943,0.38732662384230565
0,,1,0.0,0.0,0.0,0.0,121,121,0,0,103,661,0,0.97275,0.02725,0,0.7763483462328511,0.22365165376714896,0,0.7858961106971319,0.21410388930286803
0,,1,0.0,0.0,0.0,0.0,73,73,0,0,15,139,0,0.6744999999999999,0.3255,0,0.6202704686538014,0.37972953134619863,0,0.6583326904308606,0.34166730956913943
0,,3,0.0,11.47917,0.0,-98.48881,106,106,0,1,17,383,0,0.6890000000000001,0.311,0,0.6573571879095504,0.34264281209044956,0,0.6216550656461226,0.37834493435387734
0,,2,0.0,0.041666699999999994,0.0,-59.318569999999994,59,59,0,1,0,1926,0,0.63975,0.36025,0,0.5844950310452659,0.41550496895473416,0,0.6331723348861857,0.3668276651138142
0,,9,0.0,17.97396,0.0,15.90209,0,0,0,1,126,694,1,0.039,0.961,1,0.26073499030517666,0.7392650096948233,1,0.2691539563263847,0.7308460436736153
0,,1,0.0,0.0,0.0,0.0,54,54,0,0,15,92,0,0.6975,0.3025,0,0.6047271580335647,0.3952728419664353,0,0.6895740001666542,0.31042599983334584
0,,2,0.0,1.375,0.0,-154.048,154,154,0,1,102,927,0,0.7689999999999999,0.23099999999999998,0,0.6849685685291496,0.3150314314708505,0,0.6817839382434752,0.3182160617565249
0,,1,0.0,0.0,0.0,0.0,173,173,0,0,161,4721,0,0.7255,0.2745,0,0.703423727868441,0.29657627213155896,0,0.6240878929061748,0.37591210709382517
0,,2,0.0,40.04167,0.0,-60.05202,80,80,0,1,65,364,0,0.80625,0.19375,0,0.7096962564600815,0.29030374353991856,0,0.7023235095809897,0.2976764904190104
0,,1,0.0,0.0,0.0,0.0,75,75,0,0,14,87,0,0.5880000000000001,0.412,0,0.5514191190290736,0.44858088097092647,0,0.6164413964178659,0.3835586035821341
1,2.0,8,10.16667,2.672619,-16.234189999999998,-11.10398,13,13,1,1,55,198,0,0.40475,0.59525,0,0.5441790335763951,0.4558209664236049,0,0.39925932840201594,0.600740671597984
0,,1,0.0,0.0,0.0,0.0,7,7,0,0,82,884,0,0.318,0.682,0,0.42339658236751376,0.5766034176324862,0,0.4015563342672993,0.5984436657327007
0,,1,0.0,0.0,0.0,0.0,175,175,0,0,150,535,0,0.7975,0.2025,0,0.6856586194542176,0.3143413805457824,0,0.7227039733444005,0.27729602665559955
0,,1,0.0,0.0,0.0,0.0,74,74,0,0,176,2194,0,0.6577500000000001,0.34225,0,0.5966270232816488,0.40337297671835115,0,0.6529673255078787,0.3470326744921213
0,,4,0.0,44.33333,0.0,22.9506,10,10,0,1,73,480,0,0.57375,0.42624999999999996,0,0.6270415591514467,0.3729584408485533,0,0.5248006360722504,0.4751993639277496
0,,1,0.0,0.0,0.0,0.0,76,76,0,0,74,274,0,0.9754999999999999,0.0245,0,0.7805820973333423,0.21941790266665775,0,0.7877073103306602,0.2122926896693398
0,,1,0.0,0.0,0.0,0.0,96,96,0,0,168,317,0,0.8915,0.10849999999999999,0,0.7439579485928759,0.2560420514071241,0,0.7500113423686915,0.24998865763130848
0,,1,0.0,0.0,0.0,0.0,33,33,0,0,163,797,0,0.9369999999999999,0.063,0,0.7665494634492074,0.23345053655079262,0,0.7685516315298924,0.2314483684701076
0,,1,0.0,0.0,0.0,0.0,11,11,0,0,93,315,0,0.6997500000000001,0.30025,0,0.6569939446967692,0.34300605530323086,0,0.6284033079800118,0.37159669201998824
0,,2,0.0,0.041666699999999994,0.0,-33.03795,33,33,0,1,11,29,0,0.36075,0.63925,0,0.40451058200759793,0.5954894179924021,0,0.48205226866381956,0.5179477313361804
0,,2,0.0,2.958333,0.0,-8.895534,10,10,0,1,182,756,0,0.713,0.287,0,0.6379442217341076,0.36205577826589247,0,0.6740708568226903,0.32592914317730975
0,,1,0.0,0.0,0.0,0.0,11,11,0,0,60,185,0,0.74325,0.25675000000000003,0,0.6691164645364702,0.3308835354635298,0,0.6736858265786267,0.32631417342137325
0,,1,0.0,0.0,0.0,0.0,83,83,0,0,73,422,0,0.8475,0.1525,0,0.705981884014218,0.294018115985782,0,0.7408219349044426,0.2591780650955574
0,,1,0.0,0.0,0.0,0.0,125,125,0,0,53,87,0,0.78075,0.21925,0,0.6561160621936404,0.34388393780635956,0,0.7398777067898958,0.26012229321010416
0,,1,0.0,0.0,0.0,0.0,22,22,0,0,23,72,0,0.5429999999999999,0.45699999999999996,0,0.4799139659273518,0.5200860340726482,0,0.6221057198182569,0.3778942801817431
0,,1,0.0,0.0,0.0,0.0,120,120,0,0,176,645,0,0.82775,0.17225000000000001,0,0.6862076332383691,0.31379236676163097,0,0.7497977593068418,0.2502022406931582
0,,1,0.0,0.0,0.0,0.0,146,146,0,0,174,2218,0,0.54825,0.4517500000000001,0,0.5451904108041135,0.4548095891958866,0,0.5828259191914844,0.41717408080851565
0,,1,0.0,0.0,0.0,0.0,44,44,0,0,182,561,0,0.83625,0.16375,0,0.6981749764330454,0.3018250235669547,0,0.7489393792512254,0.25106062074877455
0,,4,0.0,33.44444,0.0,-5.7549410000000005,30,30,0,1,183,1851,0,0.43674999999999997,0.56325,0,0.47240725330510025,0.5275927466948998,0,0.5043492996037477,0.4956507003962522
0,,2,0.0,0.041666699999999994,0.0,-175.1781,175,175,0,1,45,190,0,0.5842499999999999,0.41575,0,0.5640987711656471,0.43590122883435295,0,0.5954072104348536,0.40459278956514644
0,,3,0.0,26.47917,0.0,-107.7313,125,125,0,1,184,387,0,0.66925,0.33075,0,0.6201957646220118,0.3798042353779882,0,0.6425049686824345,0.35749503131756555
0,,1,0.0,0.0,0.0,0.0,115,115,0,0,122,262,0,0.95925,0.04075,0,0.7716940506969009,0.22830594930309908,0,0.7846497959168185,0.21535020408318153
0,,1,0.0,0.0,0.0,0.0,85,85,0,0,11,12373,0,0.7457499999999999,0.25425,0,0.6835678814657057,0.3164321185342943,0,0.6708906804679495,0.3291093195320504
0,,2,0.0,1.041667,0.0,-138.6281,139,139,0,1,52,192,0,0.75,0.25,0,0.6689793665311345,0.3310206334688655,0,0.6854274502360336,0.31457254976396637
0,,1,0.0,0.0,0.0,0.0,177,177,0,0,181,2201,0,0.48724999999999996,0.51275,0,0.47593846031664955,0.5240615396833505,0,0.5626286461198651,0.4373713538801349
0,,2,0.0,0.2083333,0.0,-17.755760000000002,17,17,0,1,162,1238,0,0.7947500000000001,0.20525000000000002,0,0.6856563770493364,0.31434362295066365,0,0.7108445957411818,0.28915540425881825
0,,1,0.0,0.0,0.0,0.0,46,46,0,0,82,172,0,0.85525,0.14475,0,0.720151005061619,0.279848994938381,0,0.7440189559092583,0.2559810440907418
0,,1,0.0,0.0,0.0,0.0,2,2,0,0,80,770,0,0.1255,0.8745,0,0.3038363310832015,0.6961636689167985,0,0.3033613754559247,0.6966386245440753
0,,1,0.0,0.0,0.0,0.0,33,33,0,0,67,186,0,0.74,0.26,0,0.6683116522611622,0.3316883477388378,0,0.6755523892998252,0.32444761070017475
0,,1,0.0,0.0,0.0,0.0,20,20,0,0,66,89,0,0.6065,0.39349999999999996,0,0.526759657597972,0.47324034240202795,0,0.657607232911654,0.342392767088346
0,,1,0.0,0.0,0.0,0.0,79,79,0,0,26,99,0,0.71975,0.28025,0,0.6312972593416271,0.3687027406583729,0,0.685250786252888,0.3147492137471119
0,,1,0.0,0.0,0.0,0.0,10,10,0,0,9,111,0,0.63875,0.36125,0,0.5713846758423269,0.42861532415767317,0,0.6557958972760021,0.34420410272399793
0,,1,0.0,0.0,0.0,0.0,33,33,0,0,135,313,0,0.8745,0.1255,0,0.7331362472018801,0.26686375279811986,0,0.7449576354247018,0.25504236457529816
0,,1,0.0,0.0,0.0,0.0,2,2,0,0,-1,8,0,0.39475,0.60525,0,0.37167193086164585,0.6283280691383542,0,0.551403804859564,0.4485961951404361
0,,1,0.0,0.0,0.0,0.0,83,83,0,0,170,327,0,0.601,0.399,0,0.5530246956112277,0.44697530438877225,0,0.6145790330913867,0.3854209669086133
0,,1,0.0,0.0,0.0,0.0,61,61,0,0,81,246,0,0.9167500000000001,0.08325,0,0.7474779645254059,0.25252203547459406,0,0.7704059900567934,0.22959400994320658
0,,1,0.0,0.0,0.0,0.0,135,135,0,0,122,379,0,0.9595,0.0405,0,0.7699283576637298,0.23007164233627017,0,0.7832086979234325,0.21679130207656744
0,,1,0.0,0.0,0.0,0.0,106,106,0,0,46,314,0,0.9524999999999999,0.0475,0,0.775775097952524,0.22422490204747605,0,0.772609165974089,0.22739083402591098
0,,1,0.0,0.0,0.0,0.0,157,157,0,0,174,1107,0,0.6407499999999999,0.35925,0,0.5497099444603457,0.45029005553965434,0,0.6695980060686142,0.33040199393138586
0,,2,0.0,69.125,0.0,-34.87379,69,69,0,1,37,923,0,0.9205,0.0795,0,0.7545230847458565,0.24547691525414347,0,0.7660787757331157,0.23392122426688436
0,,1,0.0,0.0,0.0,0.0,76,76,0,0,134,642,0,0.9582499999999999,0.041749999999999995,0,0.774329836748257,0.2256701632517431,0,0.7755907528304773,0.22440924716952268
0,,2,0.0,1.0,0.0,-3.02655,3,3,0,1,181,2136,0,0.29075,0.7092499999999999,0,0.3823118665918078,0.6176881334081922,0,0.4079729249167984,0.5920270750832016
0,,1,0.0,0.0,0.0,0.0,13,13,0,0,125,271,0,0.63025,0.36975,0,0.5824862378712852,0.4175137621287148,0,0.6160041815633353,0.3839958184366648
1,1.0,1,0.0,0.0,0.0,0.0,59,59,0,0,4,29,0,0.31299999999999994,0.6869999999999999,0,0.3977257078979448,0.6022742921020552,0,0.4318514663361559,0.5681485336638441
0,,3,0.0,1.916667,0.0,0.32957359999999997,0,0,0,1,4,48,0,0.12325,0.8767499999999999,1,0.28271264581645306,0.7172873541835469,0,0.32870636452006974,0.6712936354799303
0,,3,0.0,6.4583330000000005,0.0,-7.668519,11,11,0,1,50,149,0,0.6655,0.3345,0,0.6188754288273055,0.38112457117269444,0,0.6376794984774672,0.36232050152253276
0,,1,0.0,0.0,0.0,0.0,171,171,0,0,35,194,0,0.83225,0.16775,0,0.7224255708411977,0.2775744291588023,0,0.7183701042553584,0.2816298957446416
0,,2,0.0,16.33333,0.0,-158.9142,167,167,0,1,176,2074,0,0.56725,0.43274999999999997,0,0.5689640887559582,0.4310359112440418,0,0.5867795214957784,0.4132204785042216
0,,2,0.0,53.5,0.0,21.64419,5,5,0,1,47,116,0,0.462,0.538,0,0.496251715582282,0.503748284417718,0,0.5188969141473683,0.4811030858526317
0,,1,0.0,0.0,0.0,0.0,185,185,0,0,24,277,0,0.7862499999999999,0.21375,0,0.6705405352346325,0.32945946476536747,0,0.7232177963978561,0.27678220360214395
0,,1,0.0,0.0,0.0,0.0,171,171,0,0,188,2118,0,0.5652499999999999,0.43474999999999997,0,0.5473581635258479,0.4526418364741521,0,0.5939660539915281,0.40603394600847187
0,,3,0.0,19.0,0.0,-57.41516,70,70,0,1,99,537,0,0.803,0.19699999999999998,0,0.7168708083616062,0.28312919163839373,0,0.6952407848000592,0.3047592151999407
0,,1,0.0,0.0,0.0,0.0,142,142,0,0,23,165,0,0.58325,0.41675,0,0.5767602446558406,0.42323975534415936,0,0.5718849507451902,0.4281150492548098
0,,1,0.0,0.0,0.0,0.0,89,89,0,0,153,302,0,0.832,0.168,0,0.7021381603119914,0.29786183968800856,0,0.7258029860223107,0.2741970139776892
0,,2,0.0,110.625,0.0,2.1192,53,53,0,1,132,744,0,0.9674999999999999,0.0325,0,0.7784844420724302,0.22151555792756983,0,0.7830352921569279,0.21696470784307206
0,,5,0.0,3.291667,0.0,-8.291075,10,10,0,1,34,159,0,0.60675,0.39325,0,0.6157633223121699,0.38423667768783004,0,0.5776331763562632,0.4223668236437368
0,,1,0.0,0.0,0.0,0.0,4,4,0,0,87,131,0,0.23725000000000002,0.76275,0,0.3321895692957507,0.6678104307042493,0,0.40413957639374587,0.5958604236062541
